id,family,tier,evidence,framing,baseline,realtime_infra,bucket_preregistered,bucket_applied,bucket_corrected
2101909735427715287,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101907941918224540,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101865758217351359,classification_routing_triage,batch,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102084580278747184,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102106415339098354,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101868139831280097,classification_routing_triage,batch,measured_demo,none,none,False,not_covered,cost_only,cost_only
2102065114191122719,classification_routing_triage,batch,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101905596077178911,other_or_meta,unclear,measured_demo,accuracy,none,False,noise,noise,noise
2101917424107012448,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101869489906389110,other_or_meta,unclear,demo_no_numbers,cost,none,False,noise,noise,noise
2102092479726285016,moderation_and_guardrails,interaction,demo_no_numbers,accuracy,none,True,not_covered,unproven_demo,hype
2102064598010736996,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102172758385766732,classification_routing_triage,task,demo_no_numbers,cost,none,False,not_covered,hype,hype
2102173779635867796,classification_routing_triage,batch,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2102172944898142711,moderation_and_guardrails,interaction,demo_no_numbers,accuracy,rules_or_regex,True,not_covered,unproven_demo,hype
2102106237412503780,trading_and_markets,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101869632638394782,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101964661117833395,games_control_loops_simulation,feel,demo_no_numbers,capability,frontier_llm,True,not_covered,hype,hype
2102041165163893023,evals_and_judging,unclear,demo_no_numbers,none,frontier_llm,False,not_covered,hype,hype
2102045210893250590,search_rerank_extraction,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101916922061140237,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101920330055123195,other_or_meta,unclear,measured_demo,latency,small_llm,False,noise,noise,noise
2101864298762961125,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101836603274477842,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101929123526385998,search_rerank_extraction,interaction,measured_production,latency,none,False,not_covered,cost_only,cost_only
2102091144226291936,classification_routing_triage,interaction,demo_no_numbers,capability,none,False,not_covered,hype,demo
2102156897553948733,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101903074935685210,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101893817024852160,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102152496663962104,collaboration_and_typing,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2102083821143544202,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101967563664298336,classification_routing_triage,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102104595048902754,evals_and_judging,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101863410329625001,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102070534259261780,agent_harness_and_tool_gating,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2101928163836297557,classification_routing_triage,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2102083742353523006,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2101919123605483854,trading_and_markets,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102102993021899021,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101888521690808356,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101855831751061815,moderation_and_guardrails,interaction,demo_no_numbers,latency,frontier_llm,False,hype,hype,hype
2101847626337718747,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102025404030808419,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2102065603221819822,classification_routing_triage,interaction,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2101920776010264615,trading_and_markets,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101923673028665576,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2102021528456220918,other_or_meta,unclear,demo_no_numbers,latency,none,False,noise,noise,noise
2102079624389771443,search_rerank_extraction,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2102084358635229497,games_control_loops_simulation,feel,demo_no_numbers,cost,none,True,not_covered,hype,hype
2102062827179774117,classification_routing_triage,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101921890319446434,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101922842132808005,classification_routing_triage,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101924098171699323,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101675124747338229,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2101657121746198981,classification_routing_triage,interaction,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101640575812239406,browser_and_computer_use,task,measured_demo,latency,frontier_llm,True,not_covered,cost_only,cost_only
2101576462042366114,search_rerank_extraction,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101603192664740330,other_or_meta,batch,measured_demo,latency,none,False,noise,noise,noise
2101536330018918793,other_or_meta,interaction,demo_no_numbers,latency,none,False,noise,noise,noise
2101598388739281312,games_control_loops_simulation,feel,measured_demo,cost,frontier_llm,True,not_covered,cost_only,fast_loop
2101544156757950697,games_control_loops_simulation,feel,measured_demo,cost,frontier_llm,True,not_covered,cost_only,fast_loop
2101684333413368021,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2101670746883768607,trading_and_markets,turn,measured_demo,none,none,True,material,material,material
2101672148553416865,collaboration_and_typing,interaction,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101619124812357850,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101788378882863427,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101746812738850945,classification_routing_triage,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101729362194432184,browser_and_computer_use,task,demo_no_numbers,latency,frontier_llm,True,hype,hype,hype
2101812797483139213,browser_and_computer_use,task,demo_no_numbers,cost,frontier_llm,True,hype,hype,hype
2101649868305653889,browser_and_computer_use,interaction,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101641842441732297,search_rerank_extraction,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101776716507054129,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101667801274478707,classification_routing_triage,batch,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101638641164661143,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101696753749655863,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101715724821463538,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101657637871837578,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101612397882671345,trading_and_markets,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101465520209883172,moderation_and_guardrails,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101518058804380063,evals_and_judging,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101680539791196400,trading_and_markets,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101754788287263038,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101469071955128726,classification_routing_triage,batch,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101534046622982493,moderation_and_guardrails,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101621207842132105,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101491913866055821,other_or_meta,unclear,demo_no_numbers,accuracy,none,False,noise,noise,noise
2101619628187218291,evals_and_judging,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101757771553353832,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101800600019124420,other_or_meta,interaction,measured_demo,latency,none,False,noise,noise,noise
2101629789417476220,games_control_loops_simulation,turn,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101750897189495133,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101618638822470057,classification_routing_triage,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101720980972519672,browser_and_computer_use,interaction,measured_demo,latency,frontier_llm,True,not_covered,cost_only,material_vs_frontier
2101611863507419411,classification_routing_triage,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2101670433821004192,other_or_meta,unclear,demo_no_numbers,latency,none,False,noise,noise,noise
2101698132761280711,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101544158502728002,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101659219590263020,other_or_meta,unclear,demo_no_numbers,cost,small_llm,False,noise,noise,noise
2101721165719089434,moderation_and_guardrails,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101611415660621884,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101642632837366105,classification_routing_triage,interaction,measured_demo,accuracy,frontier_llm,True,not_covered,cost_only,material_vs_frontier
2101605478384140751,other_or_meta,unclear,demo_no_numbers,cost,none,False,noise,noise,noise
2101639021143244848,trading_and_markets,task,measured_demo,capability,none,True,not_covered,cost_only,cost_only
2101742703704985641,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101609759040586186,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101647998807609675,trading_and_markets,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101732410568413578,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101546714238980142,agent_harness_and_tool_gating,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101693557664862537,trading_and_markets,task,measured_demo,cost,frontier_llm,True,not_covered,cost_only,cost_only
2101820187469394235,search_rerank_extraction,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101640135683055827,trading_and_markets,task,measured_demo,accuracy,none,True,not_covered,cost_only,cost_only
2101813487941062997,other_or_meta,interaction,demo_no_numbers,latency,none,False,noise,noise,noise
2101659641386274883,other_or_meta,interaction,demo_no_numbers,none,small_llm,False,noise,noise,noise
2101621910119616905,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101576651238711642,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101516075586462021,classification_routing_triage,batch,demo_no_numbers,none,frontier_llm,False,not_covered,hype,hype
2101678769022841297,other_or_meta,interaction,demo_no_numbers,none,none,True,noise,noise,noise
2101529876469522673,browser_and_computer_use,task,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101792545697419399,other_or_meta,unclear,measured_demo,accuracy,classic_classifier_or_ml,False,noise,noise,noise
